QueryId    Q0      DocumentName                             Rank      Score                      Relevance     Precision                                Recall           
4          Q0      CACM-3133                                19    4.006049919327668              NR         0.05263157894736842                      0.08333333333333333 
4          Q0      CACM-794                                 20    3.933551966880885              NR         0.05                                     0.08333333333333333 
4          Q0      CACM-861                                 21    3.7907394567372634             NR         0.047619047619047616                     0.08333333333333333 
4          Q0      CACM-3197                                22    3.7723748315014127             NR         0.045454545454545456                     0.08333333333333333 
4          Q0      CACM-3082                                23    3.763645392588103              R          0.08695652173913043                      0.16666666666666666 
4          Q0      CACM-88                                  24    3.7530159841199024             NR         0.08333333333333333                      0.16666666666666666 
4          Q0      CACM-492                                 25    3.707592646788933              NR         0.08                                     0.16666666666666666 
4          Q0      CACM-3043                                26    3.620266543260518              R          0.11538461538461539                      0.25                
4          Q0      CACM-857                                 27    3.499014639094767              NR         0.1111111111111111                       0.25                
4          Q0      CACM-3173                                28    3.479005210532013              NR         0.10714285714285714                      0.25                
4          Q0      CACM-2926                                29    3.4619876012052955             NR         0.10344827586206896                      0.25                
4          Q0      CACM-3120                                30    3.4227114845440942             NR         0.1                                      0.25                
4          Q0      CACM-3131                                31    3.3261382213956026             NR         0.0967741935483871                       0.25                
4          Q0      CACM-3098                                32    3.2731095434376423             NR         0.09375                                  0.25                
4          Q0      CACM-3109                                33    3.248888254514541              NR         0.09090909090909091                      0.25                
4          Q0      CACM-3103                                34    3.1950558868183996             NR         0.08823529411764706                      0.25                
4          Q0      CACM-2578                                35    3.011736907011985              NR         0.08571428571428572                      0.25                
4          Q0      CACM-3183                                36    2.7913129616274013             NR         0.08333333333333333                      0.25                
4          Q0      CACM-654                                 37    2.7742840327860465             NR         0.08108108108108109                      0.25                
4          Q0      CACM-862                                 38    2.7623235393605605             NR         0.07894736842105263                      0.25                
4          Q0      CACM-3121                                39    2.760037603939729              NR         0.07692307692307693                      0.25                
4          Q0      CACM-711                                 40    2.756763751368731              NR         0.075                                    0.25                
4          Q0      CACM-694                                 41    2.6712942726197424             NR         0.07317073170731707                      0.25                
4          Q0      CACM-59                                  42    2.6614813659900505             NR         0.07142857142857142                      0.25                
4          Q0      CACM-724                                 43    2.658601695414911              NR         0.06976744186046512                      0.25                
4          Q0      CACM-897                                 44    2.6571790495769814             NR         0.06818181818181818                      0.25                
4          Q0      CACM-980                                 45    2.6509415575787196             NR         0.06666666666666667                      0.25                
4          Q0      CACM-84                                  46    2.6399413068904836             NR         0.06521739130434782                      0.25                
4          Q0      CACM-329                                 47    2.632493707329477              NR         0.06382978723404255                      0.25                
4          Q0      CACM-3111                                48    2.629033576910161              NR         0.0625                                   0.25                
4          Q0      CACM-652                                 49    2.620310508069373              NR         0.061224489795918366                     0.25                
4          Q0      CACM-796                                 50    2.61069344289306               NR         0.06                                     0.25                
4          Q0      CACM-86                                  51    2.5978905033851922             NR         0.058823529411764705                     0.25                
4          Q0      CACM-40                                  52    2.590550816969287              NR         0.057692307692307696                     0.25                
4          Q0      CACM-3141                                53    2.590253265468002              NR         0.05660377358490566                      0.25                
4          Q0      CACM-695                                 54    2.581857648146793              NR         0.05555555555555555                      0.25                
4          Q0      CACM-3181                                55    2.5804307600418235             NR         0.05454545454545454                      0.25                
4          Q0      CACM-696                                 56    2.565211071377158              NR         0.05357142857142857                      0.25                
4          Q0      CACM-2649                                57    2.564999770020684              NR         0.05263157894736842                      0.25                
4          Q0      CACM-396                                 58    2.551564499442962              NR         0.05172413793103448                      0.25                
4          Q0      CACM-3182                                59    2.5268490524994998             NR         0.05084745762711865                      0.25                
4          Q0      CACM-3127                                60    2.519802220827826              R          0.06666666666666667                      0.3333333333333333  
4          Q0      CACM-891                                 61    2.5022371990388117             NR         0.06557377049180328                      0.3333333333333333  
4          Q0      CACM-618                                 62    2.489011246775201              NR         0.06451612903225806                      0.3333333333333333  
4          Q0      CACM-3170                                63    2.470021824305548              NR         0.06349206349206349                      0.3333333333333333  
4          Q0      CACM-605                                 64    2.4515911062521267             NR         0.0625                                   0.3333333333333333  
4          Q0      CACM-3140                                65    2.4457887671990615             NR         0.06153846153846154                      0.3333333333333333  
4          Q0      CACM-3198                                66    2.437718179626006              NR         0.06060606060606061                      0.3333333333333333  
4          Q0      CACM-630                                 67    2.433172220322213              NR         0.05970149253731343                      0.3333333333333333  
4          Q0      CACM-3164                                68    2.4207474762658427             NR         0.058823529411764705                     0.3333333333333333  
4          Q0      CACM-3190                                69    2.4158120230313225             NR         0.057971014492753624                     0.3333333333333333  
4          Q0      CACM-3147                                70    2.4012336230237197             NR         0.05714285714285714                      0.3333333333333333  
4          Q0      CACM-2914                                71    2.3922786257520623             NR         0.056338028169014086                     0.3333333333333333  
4          Q0      CACM-585                                 72    2.3920199515146434             NR         0.05555555555555555                      0.3333333333333333  
4          Q0      CACM-335                                 73    2.388628080090002              NR         0.0547945205479452                       0.3333333333333333  
4          Q0      CACM-822                                 74    2.381644328604756              NR         0.05405405405405406                      0.3333333333333333  
4          Q0      CACM-670                                 75    2.379616701127923              NR         0.05333333333333334                      0.3333333333333333  
4          Q0      CACM-848                                 76    2.375581134423647              NR         0.05263157894736842                      0.3333333333333333  
4          Q0      CACM-671                                 77    2.359920277978752              NR         0.05194805194805195                      0.3333333333333333  
4          Q0      CACM-595                                 78    2.3515324990068867             NR         0.05128205128205128                      0.3333333333333333  
4          Q0      CACM-892                                 79    2.3456855601728637             NR         0.05063291139240506                      0.3333333333333333  
4          Q0      CACM-793                                 80    2.3390396055361267             NR         0.05                                     0.3333333333333333  
4          Q0      CACM-440                                 81    2.3312300575179083             NR         0.04938271604938271                      0.3333333333333333  
4          Q0      CACM-70                                  82    2.3305945255430904             NR         0.04878048780487805                      0.3333333333333333  
4          Q0      CACM-3199                                83    2.3226419609028097             NR         0.04819277108433735                      0.3333333333333333  
4          Q0      CACM-68                                  84    2.315882737693256              NR         0.047619047619047616                     0.3333333333333333  
4          Q0      CACM-533                                 85    2.31263600180419               NR         0.047058823529411764                     0.3333333333333333  
4          Q0      CACM-759                                 86    2.310340153449547              NR         0.046511627906976744                     0.3333333333333333  
4          Q0      CACM-3160                                87    2.305549554347169              NR         0.04597701149425287                      0.3333333333333333  
4          Q0      CACM-675                                 88    2.3033770736044024             NR         0.045454545454545456                     0.3333333333333333  
4          Q0      CACM-319                                 89    2.2961496186570827             NR         0.0449438202247191                       0.3333333333333333  
4          Q0      CACM-633                                 90    2.293720635935614              NR         0.044444444444444446                     0.3333333333333333  
4          Q0      CACM-397                                 91    2.2793061720599077             NR         0.04395604395604396                      0.3333333333333333  
4          Q0      CACM-2816                                92    2.274357623096428              NR         0.043478260869565216                     0.3333333333333333  
4          Q0      CACM-728                                 93    2.2730310959073012             NR         0.043010752688172046                     0.3333333333333333  
4          Q0      CACM-860                                 94    2.268535693080955              NR         0.0425531914893617                       0.3333333333333333  
4          Q0      CACM-2212                                95    2.2641350301816647             NR         0.042105263157894736                     0.3333333333333333  
4          Q0      CACM-3167                                96    2.2564402286818397             NR         0.041666666666666664                     0.3333333333333333  
4          Q0      CACM-3202                                97    2.2532750973387343             NR         0.041237113402061855                     0.3333333333333333  
4          Q0      CACM-531                                 98    2.24925114227766               NR         0.04081632653061224                      0.3333333333333333  
4          Q0      CACM-637                                 99    2.246923395794277              NR         0.04040404040404041                      0.3333333333333333  
4          Q0      CACM-850                                 100   2.2370961660502062             NR         0.04                                     0.3333333333333333  
5          Q0      CACM-1696                                1     4.665691686774224              NR         0.0                                      0.0                 
5          Q0      CACM-268                                 2     3.908255652841781              NR         0.0                                      0.0                 
5          Q0      CACM-2535                                3     3.3057074676859273             NR         0.0                                      0.0                 
5          Q0      CACM-3020                                4     3.1022459134812364             NR         0.0                                      0.0                 
5          Q0      CACM-2882                                5     2.9169806952521085             NR         0.0                                      0.0                 
5          Q0      CACM-3120                                6     2.897824984756209              NR         0.0                                      0.0                 
5          Q0      CACM-1540                                7     2.676339587675035              NR         0.0                                      0.0                 
5          Q0      CACM-2523                                8     2.6059269409254444             NR         0.0                                      0.0                 
5          Q0      CACM-3059                                9     2.5531528472054124             NR         0.0                                      0.0                 
5          Q0      CACM-1435                                10    2.53200079774747               NR         0.0                                      0.0                 
5          Q0      CACM-1410                                11    2.5057949131397232             NR         0.0                                      0.0                 
5          Q0      CACM-3153                                12    2.4157386661072655             NR         0.0                                      0.0                 
5          Q0      CACM-78                                  13    2.316403357851646              NR         0.0                                      0.0                 
5          Q0      CACM-293                                 14    2.3075968732003056             NR         0.0                                      0.0                 
5          Q0      CACM-927                                 15    2.285537314910995              NR         0.0                                      0.0                 
5          Q0      CACM-942                                 16    2.2732693827889037             NR         0.0                                      0.0                 
5          Q0      CACM-2396                                17    2.2556964853750627             NR         0.0                                      0.0                 
5          Q0      CACM-20                                  18    2.243492030256737              NR         0.0                                      0.0                 
5          Q0      CACM-1235                                19    2.2342977630901113             NR         0.0                                      0.0                 
5          Q0      CACM-2742                                20    2.2342977630901113             NR         0.0                                      0.0                 
5          Q0      CACM-1194                                21    2.2256154457970996             NR         0.0                                      0.0                 
5          Q0      CACM-3013                                22    2.1982248856197963             NR         0.0                                      0.0                 
5          Q0      CACM-1441                                23    2.1872814162725263             NR         0.0                                      0.0                 
5          Q0      CACM-2000                                24    2.128853519706702              NR         0.0                                      0.0                 
5          Q0      CACM-3165                                25    2.050534067943565              NR         0.0                                      0.0                 
5          Q0      CACM-1438                                26    2.050334344215036              NR         0.0                                      0.0                 
5          Q0      CACM-1563                                27    1.97414997147567               NR         0.0                                      0.0                 
5          Q0      CACM-2705                                28    1.9547949014600285             NR         0.0                                      0.0                 
5          Q0      CACM-2767                                29    1.8682039009070681             NR         0.0                                      0.0                 
5          Q0      CACM-2409                                30    1.8662793016682453             NR         0.0                                      0.0                 
5          Q0      CACM-3030                                31    1.8533748876109986             NR         0.0                                      0.0                 
5          Q0      CACM-1673                                32    1.844680109051642              NR         0.0                                      0.0                 
5          Q0      CACM-3138                                33    1.8394122729427715             NR         0.0                                      0.0                 
5          Q0      CACM-2210                                34    1.7968618909670009             NR         0.0                                      0.0                 
5          Q0      CACM-1886                                35    1.7801383964249957             NR         0.0                                      0.0                 
5          Q0      CACM-1382                                36    1.7630616541322535             NR         0.0                                      0.0                 
5          Q0      CACM-1359                                37    1.7560667781456054             NR         0.0                                      0.0                 
5          Q0      CACM-1383                                38    1.7501556226126422             NR         0.0                                      0.0                 
5          Q0      CACM-1631                                39    1.7374371684357162             NR         0.0                                      0.0                 
5          Q0      CACM-2931                                40    1.7360591090512911             NR         0.0                                      0.0                 
5          Q0      CACM-2836                                41    1.7311470095407326             NR         0.0                                      0.0                 
5          Q0      CACM-1637                                42    1.7206088957894552             NR         0.0                                      0.0                 
5          Q0      CACM-2174                                43    1.718702345591606              NR         0.0                                      0.0                 
5          Q0      CACM-2065                                44    1.6920880208588918             NR         0.0                                      0.0                 
5          Q0      CACM-1892                                45    1.6573748408861113             NR         0.0                                      0.0                 
5          Q0      CACM-1707                                46    1.6476363509036065             NR         0.0                                      0.0                 
5          Q0      CACM-1809                                47    1.6476363509036065             NR         0.0                                      0.0                 
5          Q0      CACM-1554                                48    1.6476363509036065             NR         0.0                                      0.0                 
5          Q0      CACM-95                                  49    1.6476363509036065             NR         0.0                                      0.0                 
5          Q0      CACM-2753                                50    1.637873479296614              NR         0.0                                      0.0                 
5          Q0      CACM-2185                                51    1.6363594792993004             NR         0.0                                      0.0                 
5          Q0      CACM-2999                                52    1.6324382499598864             NR         0.0                                      0.0                 
5          Q0      CACM-2900                                53    1.6307787325610896             NR         0.0                                      0.0                 
5          Q0      CACM-2844                                54    1.6252359223246617             NR         0.0                                      0.0                 
5          Q0      CACM-2953                                55    1.6197306630762438             NR         0.0                                      0.0                 
5          Q0      CACM-1925                                56    1.6173357458441049             NR         0.0                                      0.0                 
5          Q0      CACM-2727                                57    1.6040360267893146             NR         0.0                                      0.0                 
5          Q0      CACM-298                                 58    1.603436413685547              NR         0.0                                      0.0                 
5          Q0      CACM-3175                                59    1.587466734613044              NR         0.0                                      0.0                 
5          Q0      CACM-3043                                60    1.5779939594634964             NR         0.0                                      0.0                 
5          Q0      CACM-2062                                61    1.5769958412788092             NR         0.0                                      0.0                 
5          Q0      CACM-2019                                62    1.5615459605042075             NR         0.0                                      0.0                 
5          Q0      CACM-2137                                63    1.538827697698826              NR         0.0                                      0.0                 
5          Q0      CACM-2263                                64    1.5126502929391892             NR         0.0                                      0.0                 
5          Q0      CACM-2268                                65    1.5073965742332271             NR         0.0                                      0.0                 
5          Q0      CACM-2997                                66    1.5073965742332271             NR         0.0                                      0.0                 
5          Q0      CACM-2307                                67    1.5014432196805467             NR         0.0                                      0.0                 
5          Q0      CACM-2453                                68    1.4911629525105605             NR         0.0                                      0.0                 
5          Q0      CACM-2555                                69    1.4840054241764493             NR         0.0                                      0.0                 
5          Q0      CACM-2811                                70    1.4748509757519535             NR         0.0                                      0.0                 
5          Q0      CACM-2826                                71    1.4480529747659614             NR         0.0                                      0.0                 
5          Q0      CACM-2819                                72    1.4436810340963344             NR         0.0                                      0.0                 
5          Q0      CACM-1948                                73    1.4436810340963344             NR         0.0                                      0.0                 
5          Q0      CACM-2342                                74    1.4430568830959427             NR         0.0                                      0.0                 
5          Q0      CACM-1678                                75    1.430722186684182              NR         0.0                                      0.0                 
5          Q0      CACM-2370                                76    1.4302299659741762             NR         0.0                                      0.0                 
5          Q0      CACM-1911                                77    1.426454115278805              NR         0.0                                      0.0                 
5          Q0      CACM-2912                                78    1.4061901949163067             NR         0.0                                      0.0                 
5          Q0      CACM-1625                                79    1.4054901146340941             NR         0.0                                      0.0                 
5          Q0      CACM-2903                                80    1.4013710415976943             NR         0.0                                      0.0                 
5          Q0      CACM-2988                                81    1.39320490411304               NR         0.0                                      0.0                 
5          Q0      CACM-440                                 82    1.3891574212718791             NR         0.0                                      0.0                 
5          Q0      CACM-2494                                83    1.3891574212718791             NR         0.0                                      0.0                 
5          Q0      CACM-3137                                84    1.371603143251614              NR         0.0                                      0.0                 
5          Q0      CACM-414                                 85    1.3701209241245007             NR         0.0                                      0.0                 
5          Q0      CACM-2401                                86    1.3668136646244549             NR         0.0                                      0.0                 
5          Q0      CACM-2810                                87    1.3653579237869515             NR         0.0                                      0.0                 
5          Q0      CACM-2376                                88    1.3620575182095662             NR         0.0                                      0.0                 
5          Q0      CACM-3141                                89    1.3545566827875337             NR         0.0                                      0.0                 
5          Q0      CACM-1721                                90    1.3499395213552183             NR         0.0                                      0.0                 
5          Q0      CACM-1703                                91    1.3461391780140792             NR         0.0                                      0.0                 
5          Q0      CACM-1671                                92    1.329962052258022              NR         0.0                                      0.0                 
5          Q0      CACM-2970                                93    1.3274539674324353             NR         0.0                                      0.0                 
5          Q0      CACM-721                                 94    1.3203276777926476             NR         0.0                                      0.0                 
5          Q0      CACM-1307                                95    1.3137515093318146             R          0.010526315789473684                     0.125               
5          Q0      CACM-3068                                96    1.3092803788549081             NR         0.010416666666666666                     0.125               
5          Q0      CACM-2186                                97    1.3092803788549081             NR         0.010309278350515464                     0.125               
5          Q0      CACM-2320                                98    1.3054232611916596             NR         0.01020408163265306                      0.125               
5          Q0      CACM-2309                                99    1.3034102380069148             NR         0.010101010101010102                     0.125               
5          Q0      CACM-3197                                100   1.3034102380069148             NR         0.01                                     0.125               
6          Q0      CACM-3048                                1     18.539274945402088             NR         0.0                                      0.0                 
6          Q0      CACM-3070                                2     18.38837367354716              NR         0.0                                      0.0                 
6          Q0      CACM-3147                                3     17.051071553629377             NR         0.0                                      0.0                 
6          Q0      CACM-2988                                4     16.68775463689157              NR         0.0                                      0.0                 
6          Q0      CACM-3136                                5     16.1353474198359               NR         0.0                                      0.0                 
6          Q0      CACM-2894                                6     15.684235556391261             NR         0.0                                      0.0                 
6          Q0      CACM-2859                                7     15.214934058996676             NR         0.0                                      0.0                 
6          Q0      CACM-2951                                8     15.053429301846261             NR         0.0                                      0.0                 
6          Q0      CACM-3025                                9     14.742397203226709             NR         0.0                                      0.0                 
6          Q0      CACM-3072                                10    14.653289502825091             NR         0.0                                      0.0                 
6          Q0      CACM-2984                                11    14.639182481366193             NR         0.0                                      0.0                 
6          Q0      CACM-3078                                12    14.362721954136159             NR         0.0                                      0.0                 
6          Q0      CACM-2892                                13    14.348073615341924             NR         0.0                                      0.0                 
6          Q0      CACM-3059                                14    14.325670337936046             NR         0.0                                      0.0                 
6          Q0      CACM-3137                                15    14.197233014821093             NR         0.0                                      0.0                 
6          Q0      CACM-3090                                16    13.931007284976824             NR         0.0                                      0.0                 
6          Q0      CACM-3088                                17    13.904910446069607             NR         0.0                                      0.0                 
6          Q0      CACM-3026                                18    13.83277249739265              NR         0.0                                      0.0                 
6          Q0      CACM-585                                 19    13.784653610467384             NR         0.0                                      0.0                 
6          Q0      CACM-2882                                20    13.596763325202582             NR         0.0                                      0.0                 
6          Q0      CACM-3089                                21    13.58764000294601              NR         0.0                                      0.0                 
6          Q0      CACM-2829                                22    13.49034232499956              NR         0.0                                      0.0                 
6          Q0      CACM-2969                                23    13.318132938466782             NR         0.0                                      0.0                 
6          Q0      CACM-3028                                24    13.28170415963478              NR         0.0                                      0.0                 
6          Q0      CACM-2948                                25    13.214563025066642             NR         0.0                                      0.0                 
6          Q0      CACM-2985                                26    13.18923506059802              NR         0.0                                      0.0                 
6          Q0      CACM-2977                                27    13.047787448931189             NR         0.0                                      0.0                 
6          Q0      CACM-3119                                28    13.013907537960868             NR         0.0                                      0.0                 
6          Q0      CACM-2914                                29    12.96613450765424              NR         0.0                                      0.0                 
6          Q0      CACM-2849                                30    12.910955251912688             NR         0.0                                      0.0                 
6          Q0      CACM-3011                                31    12.790881088280104             NR         0.0                                      0.0                 
6          Q0      CACM-417                                 32    12.717584874866027             NR         0.0                                      0.0                 
6          Q0      CACM-3050                                33    12.463446418986702             NR         0.0                                      0.0                 
6          Q0      CACM-3086                                34    12.430207577954398             NR         0.0                                      0.0                 
6          Q0      CACM-3002                                35    12.412231377601092             NR         0.0                                      0.0                 
6          Q0      CACM-3131                                36    12.320445797148958             NR         0.0                                      0.0                 
6          Q0      CACM-3117                                37    12.28322412064054              NR         0.0                                      0.0                 
6          Q0      CACM-58                                  38    12.274907759351382             NR         0.0                                      0.0                 
6          Q0      CACM-40                                  39    12.206698293069936             NR         0.0                                      0.0                 
6          Q0      CACM-3049                                40    12.168336711277503             NR         0.0                                      0.0                 
6          Q0      CACM-2870                                41    12.157798028570571             NR         0.0                                      0.0                 
6          Q0      CACM-605                                 42    12.155945677504983             NR         0.0                                      0.0                 
6          Q0      CACM-2947                                43    12.108103341990814             NR         0.0                                      0.0                 
6          Q0      CACM-2999                                44    12.086351333396033             NR         0.0                                      0.0                 
6          Q0      CACM-3125                                45    12.040217032698965             NR         0.0                                      0.0                 
6          Q0      CACM-3077                                46    12.02111491541388              NR         0.0                                      0.0                 
6          Q0      CACM-2862                                47    11.99981689043659              NR         0.0                                      0.0                 
6          Q0      CACM-671                                 48    11.97706622034081              NR         0.0                                      0.0                 
6          Q0      CACM-2967                                49    11.890936377313372             NR         0.0                                      0.0                 
6          Q0      CACM-695                                 50    11.83491018363404              NR         0.0                                      0.0                 
6          Q0      CACM-2878                                51    11.784047845202902             NR         0.0                                      0.0                 
6          Q0      CACM-2949                                52    11.749101885871092             NR         0.0                                      0.0                 
6          Q0      CACM-3012                                53    11.670858553290518             NR         0.0                                      0.0                 
6          Q0      CACM-3024                                54    11.570302524019233             NR         0.0                                      0.0                 
6          Q0      CACM-3076                                55    11.501314676736419             NR         0.0                                      0.0                 
6          Q0      CACM-963                                 56    11.445254421408427             NR         0.0                                      0.0                 
6          Q0      CACM-96                                  57    11.403998293776784             NR         0.0                                      0.0                 
6          Q0      CACM-3023                                58    11.39674477759517              NR         0.0                                      0.0                 
6          Q0      CACM-2950                                59    11.241073671380027             NR         0.0                                      0.0                 
6          Q0      CACM-2852                                60    11.21503233034844              NR         0.0                                      0.0                 
6          Q0      CACM-3153                                61    11.16786269033243              NR         0.0                                      0.0                 
6          Q0      CACM-2841                                62    11.158268145060884             NR         0.0                                      0.0                 
6          Q0      CACM-3035                                63    11.075510376378439             NR         0.0                                      0.0                 
6          Q0      CACM-3182                                64    11.074913517636311             NR         0.0                                      0.0                 
6          Q0      CACM-2893                                65    11.072439284096735             NR         0.0                                      0.0                 
6          Q0      CACM-972                                 66    11.069899284481567             NR         0.0                                      0.0                 
6          Q0      CACM-71                                  67    11.062422066250242             NR         0.0                                      0.0                 
6          Q0      CACM-728                                 68    11.033195917235325             NR         0.0                                      0.0                 
6          Q0      CACM-409                                 69    10.975991037848377             NR         0.0                                      0.0                 
6          Q0      CACM-300                                 70    10.894966482584577             NR         0.0                                      0.0                 
6          Q0      CACM-3068                                71    10.860324831559264             NR         0.0                                      0.0                 
6          Q0      CACM-2924                                72    10.802079862051611             NR         0.0                                      0.0                 
6          Q0      CACM-3082                                73    10.74159990578687              NR         0.0                                      0.0                 
6          Q0      CACM-46                                  74    10.722339299660181             NR         0.0                                      0.0                 
6          Q0      CACM-854                                 75    10.721446577955437             NR         0.0                                      0.0                 
6          Q0      CACM-2931                                76    10.700077564460562             NR         0.0                                      0.0                 
6          Q0      CACM-2918                                77    10.627273038378883             NR         0.0                                      0.0                 
6          Q0      CACM-2971                                78    10.60958995486281              NR         0.0                                      0.0                 
6          Q0      CACM-3027                                79    10.602698053752594             NR         0.0                                      0.0                 
6          Q0      CACM-3148                                80    10.533662896295022             NR         0.0                                      0.0                 
6          Q0      CACM-3130                                81    10.446767385255077             NR         0.0                                      0.0                 
6          Q0      CACM-2890                                82    10.434428022227124             NR         0.0                                      0.0                 
6          Q0      CACM-68                                  83    10.427404420517316             NR         0.0                                      0.0                 
6          Q0      CACM-3190                                84    10.416472086397777             NR         0.0                                      0.0                 
6          Q0      CACM-2932                                85    10.410609643940766             NR         0.0                                      0.0                 
6          Q0      CACM-2828                                86    10.342787691964515             R          0.011627906976744186                     0.3333333333333333  
6          Q0      CACM-824                                 87    10.330288779133518             NR         0.011494252873563218                     0.3333333333333333  
6          Q0      CACM-2840                                88    10.303479535968439             NR         0.011363636363636364                     0.3333333333333333  
6          Q0      CACM-2993                                89    10.280056101704242             NR         0.011235955056179775                     0.3333333333333333  
6          Q0      CACM-78                                  90    10.258349657627003             NR         0.011111111111111112                     0.3333333333333333  
6          Q0      CACM-2851                                91    10.249832118074973             NR         0.01098901098901099                      0.3333333333333333  
6          Q0      CACM-2928                                92    10.247794335267004             NR         0.010869565217391304                     0.3333333333333333  
6          Q0      CACM-2874                                93    10.20840582912432              NR         0.010752688172043012                     0.3333333333333333  
6          Q0      CACM-3000                                94    10.171636780446342             NR         0.010638297872340425                     0.3333333333333333  
6          Q0      CACM-320                                 95    10.171287247387163             NR         0.010526315789473684                     0.3333333333333333  
6          Q0      CACM-3174                                96    10.16364122204525              NR         0.010416666666666666                     0.3333333333333333  
6          Q0      CACM-322                                 97    10.155020366159674             NR         0.010309278350515464                     0.3333333333333333  
6          Q0      CACM-3075                                98    10.15473472392372              NR         0.01020408163265306                      0.3333333333333333  
6          Q0      CACM-3150                                99    10.08793913339106              NR         0.010101010101010102                     0.3333333333333333  
6          Q0      CACM-3202                                100   10.081162665138713             NR         0.01                                     0.3333333333333333  
7          Q0      CACM-950                                 1     5.501283427558225              NR         0.0                                      0.0                 
7          Q0      CACM-46                                  2     4.710758358624473              NR         0.0                                      0.0                 
7          Q0      CACM-2973                                3     4.027399327656566              NR         0.0                                      0.0                 
7          Q0      CACM-3059                                4     3.9632763507699162             NR         0.0                                      0.0                 
7          Q0      CACM-3156                                5     3.94236723336638               NR         0.0                                      0.0                 
7          Q0      CACM-392                                 6     3.9240989244392055             NR         0.0                                      0.0                 
7          Q0      CACM-3194                                7     3.8624470472310373             NR         0.0                                      0.0                 
7          Q0      CACM-2700                                8     3.8143093461901856             R          0.125                                    0.03571428571428571 
7          Q0      CACM-3175                                9     3.731208070232455              NR         0.1111111111111111                       0.03571428571428571 
7          Q0      CACM-2896                                10    3.4993009898269505             NR         0.1                                      0.03571428571428571 
7          Q0      CACM-320                                 11    3.4626743531617485             NR         0.09090909090909091                      0.03571428571428571 
7          Q0      CACM-2895                                12    3.3840427035239626             R          0.16666666666666666                      0.07142857142857142 
7          Q0      CACM-2685                                13    3.355837300125924              R          0.23076923076923078                      0.10714285714285714 
7          Q0      CACM-2785                                14    3.3113557275709877             NR         0.21428571428571427                      0.10714285714285714 
7          Q0      CACM-3075                                15    3.3014352225238355             NR         0.2                                      0.10714285714285714 
7          Q0      CACM-2851                                16    2.957727749341778              NR         0.1875                                   0.10714285714285714 
7          Q0      CACM-2952                                17    2.943849555199214              NR         0.17647058823529413                      0.10714285714285714 
7          Q0      CACM-3120                                18    2.9208688027421945             NR         0.16666666666666666                      0.10714285714285714 
7          Q0      CACM-3044                                19    2.8598041471182847             NR         0.15789473684210525                      0.10714285714285714 
7          Q0      CACM-2865                                20    2.815072223896841              R          0.2                                      0.14285714285714285 
7          Q0      CACM-2714                                21    2.647368728932412              NR         0.19047619047619047                      0.14285714285714285 
7          Q0      CACM-2727                                22    2.4016175987091324             NR         0.18181818181818182                      0.14285714285714285 
7          Q0      CACM-3073                                23    2.3561566282464685             NR         0.17391304347826086                      0.14285714285714285 
7          Q0      CACM-2660                                24    2.3475727200104837             NR         0.16666666666666666                      0.14285714285714285 
7          Q0      CACM-2557                                25    2.3061847693565216             NR         0.16                                     0.14285714285714285 
7          Q0      CACM-2740                                26    2.2207875351812785             NR         0.15384615384615385                      0.14285714285714285 
7          Q0      CACM-2433                                27    2.163641520536702              NR         0.14814814814814814                      0.14285714285714285 
7          Q0      CACM-2898                                28    1.9347506449675231             NR         0.14285714285714285                      0.14285714285714285 
7          Q0      CACM-2401                                29    1.7769836067416853             NR         0.13793103448275862                      0.14285714285714285 
7          Q0      CACM-2664                                30    1.7764345200734906             NR         0.13333333333333333                      0.14285714285714285 
7          Q0      CACM-3197                                31    1.735122422717002              NR         0.12903225806451613                      0.14285714285714285 
7          Q0      CACM-397                                 32    1.701088248907746              NR         0.125                                    0.14285714285714285 
7          Q0      CACM-794                                 33    1.6757199760936148             NR         0.12121212121212122                      0.14285714285714285 
7          Q0      CACM-652                                 34    1.650192948359651              NR         0.11764705882352941                      0.14285714285714285 
7          Q0      CACM-975                                 35    1.6350684900852301             NR         0.11428571428571428                      0.14285714285714285 
7          Q0      CACM-982                                 36    1.6196436247112378             NR         0.1111111111111111                       0.14285714285714285 
7          Q0      CACM-696                                 37    1.618429452298252              NR         0.10810810810810811                      0.14285714285714285 
7          Q0      CACM-690                                 38    1.5842482875106838             NR         0.10526315789473684                      0.14285714285714285 
7          Q0      CACM-3177                                39    1.4362643283996617             NR         0.10256410256410256                      0.14285714285714285 
7          Q0      CACM-396                                 40    1.3692669280118444             NR         0.1                                      0.14285714285714285 
7          Q0      CACM-3137                                41    1.2714082250303553             NR         0.0975609756097561                       0.14285714285714285 
7          Q0      CACM-616                                 42    1.224982314077827              NR         0.09523809523809523                      0.14285714285714285 
7          Q0      CACM-3180                                43    1.2085989315148278             NR         0.09302325581395349                      0.14285714285714285 
7          Q0      CACM-637                                 44    1.173096434798043              NR         0.09090909090909091                      0.14285714285714285 
7          Q0      CACM-3195                                45    1.1718284718861463             NR         0.08888888888888889                      0.14285714285714285 
7          Q0      CACM-531                                 46    1.1697921935772435             NR         0.08695652173913043                      0.14285714285714285 
7          Q0      CACM-605                                 47    1.1517546112372299             NR         0.0851063829787234                       0.14285714285714285 
7          Q0      CACM-981                                 48    1.148942922292621              NR         0.08333333333333333                      0.14285714285714285 
7          Q0      CACM-596                                 49    1.1112323272307578             NR         0.08163265306122448                      0.14285714285714285 
